key,hold_time,flight_time,delay_time
e,130,878.0,868.0
h,120,,
l,82,262.0,310.0
l,82,262.0,176.0
l,82,194.0,310.0
l,82,194.0,176.0
l,100,262.0,310.0
l,100,262.0,176.0
l,100,194.0,310.0
l,100,194.0,176.0
o,115,275.0,260.0
