key,hold_time,flight_time,delay_time
f,155,186,187
f,155,46,220
f,155,46,64
f,155,46,266
f,155,46,250
f,155,46,297
f,155,46,282
f,155,46,125
f,155,46,110
f,155,46,361
f,155,46,187
f,155,0,220
f,155,0,64
f,155,0,266
f,155,0,250
f,155,0,297
f,155,0,282
f,155,0,125
f,155,0,110
f,155,0,361
f,155,0,187
f,155,157,220
f,155,157,64
f,155,157,266
f,155,157,250
f,155,157,297
f,155,157,282
f,155,157,125
f,155,157,110
f,155,157,361
f,155,157,187
f,155,407,220
f,155,407,64
f,155,407,266
f,155,407,250
f,155,407,297
f,155,407,282
f,155,407,125
f,155,407,110
f,155,407,361
f,155,407,187
f,155,62,220
f,155,62,64
f,155,62,266
f,155,62,250
f,155,62,297
f,155,62,282
f,155,62,125
f,155,62,110
f,155,62,361
f,155,62,187
f,155,249,220
f,155,249,64
f,155,249,266
f,155,249,250
f,155,249,297
f,155,249,282
f,155,249,125
f,155,249,110
f,155,249,361
f,155,249,187
f,155,389,220
f,155,389,64
f,155,389,266
f,155,389,250
f,155,389,297
f,155,389,282
f,155,389,125
f,155,389,110
f,155,389,361
f,155,389,187
f,155,78,220
f,155,78,64
f,155,78,266
f,155,78,250
f,155,78,297
f,155,78,282
f,155,78,125
f,155,78,110
f,155,78,361
f,155,78,187
f,125,313,220
f,125,313,64
f,125,313,266
f,125,313,250
f,125,313,297
f,125,313,282
f,125,313,125
f,125,313,110
f,125,313,361
f,125,313,187
f,125,186,220
f,125,186,64
f,125,186,266
f,125,186,250
f,125,186,297
f,125,186,282
f,125,186,125
f,125,186,110
f,125,186,361
f,125,186,187
f,125,46,220
f,125,46,64
f,125,46,266
f,125,46,250
f,125,46,297
f,125,46,282
f,125,46,125
f,125,46,110
f,125,46,361
f,125,46,187
f,125,0,220
f,125,0,64
f,125,0,266
f,125,0,250
f,125,0,297
f,125,0,282
f,125,0,125
f,125,0,110
f,125,0,361
f,125,0,187
f,125,157,220
f,125,157,64
f,125,157,266
f,125,157,250
f,125,157,297
f,125,157,282
f,125,157,125
f,125,157,110
f,125,157,361
f,125,157,187
f,125,407,220
f,125,407,64
f,125,407,266
f,125,407,250
f,125,407,297
f,125,407,282
f,125,407,125
f,125,407,110
f,125,407,361
f,125,407,187
f,125,62,220
f,125,62,64
f,125,62,266
f,125,62,250
f,125,62,297
f,125,62,282
f,125,62,125
f,125,62,110
f,125,62,361
f,125,62,187
f,125,249,220
f,125,249,64
f,125,249,266
f,125,249,250
f,125,249,297
f,125,249,282
f,125,249,125
f,125,249,110
f,125,249,361
f,125,249,187
f,125,389,220
f,125,389,64
f,125,389,266
f,125,389,250
f,125,389,297
f,125,389,282
f,125,389,125
f,125,389,110
f,125,389,361
f,125,389,187
f,125,78,220
f,125,78,64
f,125,78,266
f,125,78,250
f,125,78,297
f,125,78,282
f,125,78,125
f,125,78,110
f,125,78,361
f,125,78,187
f,78,313,220
f,78,313,64
f,78,313,266
f,78,313,250
f,78,313,297
f,78,313,282
f,78,313,125
f,78,313,110
f,78,313,361
f,78,313,187
f,78,186,220
f,78,186,64
f,78,186,266
f,78,186,250
f,78,186,297
f,78,186,282
f,78,186,125
f,78,186,110
f,78,186,361
f,78,186,187
f,78,46,220
f,78,46,64
f,78,46,266
f,78,46,250
f,78,46,297
f,78,46,282
f,78,46,125
f,78,46,110
f,78,46,361
f,78,46,187
f,78,0,220
f,78,0,64
f,78,0,266
f,78,0,250
f,78,0,297
f,78,0,282
f,78,0,125
f,78,0,110
f,78,0,361
f,78,0,187
f,78,157,220
f,78,157,64
f,78,157,266
f,78,157,250
f,78,157,297
f,78,157,282
f,78,157,125
f,78,157,110
f,78,157,361
f,78,157,187
f,78,407,220
f,78,407,64
f,78,407,266
f,78,407,250
f,78,407,297
f,78,407,282
f,78,407,125
f,78,407,110
f,78,407,361
f,78,407,187
f,78,62,220
f,78,62,64
f,78,62,266
f,78,62,250
f,78,62,297
f,78,62,282
f,78,62,125
f,78,62,110
f,78,62,361
f,78,62,187
f,78,249,220
f,78,249,64
f,78,249,266
f,78,249,250
f,78,249,297
f,78,249,282
f,78,249,125
f,78,249,110
f,78,249,361
f,78,249,187
f,78,389,220
f,78,389,64
f,78,389,266
f,78,389,250
f,78,389,297
f,78,389,282
f,78,389,125
f,78,389,110
f,78,389,361
f,78,389,187
f,78,78,220
f,78,78,64
f,78,78,266
f,78,78,250
f,78,78,297
f,78,78,282
f,78,78,125
f,78,78,110
f,78,78,361
f,78,78,187
f,173,313,220
f,173,313,64
f,173,313,266
f,173,313,250
f,173,313,297
f,173,313,282
f,173,313,125
f,173,313,110
f,173,313,361
f,173,313,187
f,173,186,220
f,173,186,64
f,173,186,266
f,173,186,250
f,173,186,297
f,173,186,282
f,173,186,125
f,173,186,110
f,173,186,361
f,173,186,187
f,173,46,220
f,173,46,64
f,173,46,266
f,173,46,250
f,173,46,297
f,173,46,282
f,173,46,125
f,173,46,110
f,173,46,361
f,173,46,187
f,173,0,220
f,173,0,64
f,173,0,266
f,173,0,250
f,173,0,297
f,173,0,282
f,173,0,125
f,173,0,110
f,173,0,361
f,173,0,187
f,173,157,220
f,173,157,64
f,173,157,266
f,173,157,250
f,173,157,297
f,173,157,282
f,173,157,125
f,173,157,110
f,173,157,361
f,173,157,187
f,173,407,220
f,173,407,64
f,173,407,266
f,173,407,250
f,173,407,297
f,173,407,282
f,173,407,125
f,173,407,110
f,173,407,361
f,173,407,187
f,173,62,220
f,173,62,64
f,173,62,266
f,173,62,250
f,173,62,297
f,173,62,282
f,173,62,125
f,173,62,110
f,173,62,361
f,173,62,187
f,173,249,220
f,173,249,64
f,173,249,266
f,173,249,250
f,173,249,297
f,173,249,282
f,173,249,125
f,173,249,110
f,173,249,361
f,173,249,187
f,173,389,220
f,173,389,64
f,173,389,266
f,173,389,250
f,173,389,297
f,173,389,282
f,173,389,125
f,173,389,110
f,173,389,361
f,173,389,187
f,173,78,220
f,173,78,64
f,173,78,266
f,173,78,250
f,173,78,297
f,173,78,282
f,173,78,125
f,173,78,110
f,173,78,361
f,173,78,187
f,32,313,220
f,32,313,64
f,32,313,266
f,32,313,250
f,32,313,297
f,32,313,282
f,32,313,125
f,32,313,110
f,32,313,361
f,32,313,187
f,32,186,220
f,32,186,64
f,32,186,266
f,32,186,250
f,32,186,297
f,32,186,282
f,32,186,125
f,32,186,110
f,32,186,361
f,32,186,187
f,32,46,220
f,32,46,64
f,32,46,266
f,32,46,250
f,32,46,297
f,32,46,282
f,32,46,125
f,32,46,110
f,32,46,361
f,32,46,187
f,32,0,220
f,32,0,64
f,32,0,266
f,32,0,250
f,32,0,297
f,32,0,282
f,32,0,125
f,32,0,110
f,32,0,361
f,32,0,187
f,32,157,220
f,32,157,64
f,32,157,266
f,32,157,250
f,32,157,297
f,32,157,282
f,32,157,125
f,32,157,110
f,32,157,361
f,32,157,187
f,32,407,220
f,32,407,64
f,32,407,266
f,32,407,250
f,32,407,297
f,32,407,282
f,32,407,125
f,32,407,110
f,32,407,361
f,32,407,187
f,32,62,220
f,32,62,64
f,32,62,266
f,32,62,250
f,32,62,297
f,32,62,282
f,32,62,125
f,32,62,110
f,32,62,361
f,32,62,187
f,32,249,220
f,32,249,64
f,32,249,266
f,32,249,250
f,32,249,297
f,32,249,282
f,32,249,125
f,32,249,110
f,32,249,361
f,32,249,187
f,32,389,220
f,32,389,64
f,32,389,266
f,32,389,250
f,32,389,297
f,32,389,282
f,32,389,125
f,32,389,110
f,32,389,361
f,32,389,187
f,32,78,220
f,32,78,64
f,32,78,266
f,32,78,250
f,32,78,297
f,32,78,282
f,32,78,125
f,32,78,110
f,32,78,361
f,32,78,187
f,125,313,220
f,125,313,64
f,125,313,266
f,125,313,250
f,125,313,297
f,125,313,282
f,125,313,125
f,125,313,110
f,125,313,361
f,125,313,187
f,125,186,220
f,125,186,64
f,125,186,266
f,125,186,250
f,125,186,297
f,125,186,282
f,125,186,125
f,125,186,110
f,125,186,361
f,125,186,187
f,125,46,220
f,125,46,64
f,125,46,266
f,125,46,250
f,125,46,297
f,125,46,282
f,125,46,125
f,125,46,110
f,125,46,361
f,125,46,187
f,125,0,220
f,125,0,64
f,125,0,266
f,125,0,250
f,125,0,297
f,125,0,282
f,125,0,125
f,125,0,110
f,125,0,361
f,125,0,187
f,125,157,220
f,125,157,64
f,125,157,266
f,125,157,250
f,125,157,297
f,125,157,282
f,125,157,125
f,125,157,110
f,125,157,361
f,125,157,187
f,125,407,220
f,125,407,64
f,125,407,266
f,125,407,250
f,125,407,297
f,125,407,282
f,125,407,125
f,125,407,110
f,125,407,361
f,125,407,187
f,125,62,220
f,125,62,64
f,125,62,266
f,125,62,250
f,125,62,297
f,125,62,282
f,125,62,125
f,125,62,110
f,125,62,361
f,125,62,187
f,125,249,220
f,125,249,64
f,125,249,266
f,125,249,250
f,125,249,297
f,125,249,282
f,125,249,125
f,125,249,110
f,125,249,361
f,125,249,187
f,125,389,220
f,125,389,64
f,125,389,266
f,125,389,250
f,125,389,297
f,125,389,282
f,125,389,125
f,125,389,110
f,125,389,361
f,125,389,187
f,125,78,220
f,125,78,64
f,125,78,266
f,125,78,250
f,125,78,297
f,125,78,282
f,125,78,125
f,125,78,110
f,125,78,361
f,125,78,187
f,124,313,220
f,124,313,64
f,124,313,266
f,124,313,250
f,124,313,297
f,124,313,282
f,124,313,125
f,124,313,110
f,124,313,361
f,124,313,187
f,124,186,220
f,124,186,64
f,124,186,266
f,124,186,250
f,124,186,297
f,124,186,282
f,124,186,125
f,124,186,110
f,124,186,361
f,124,186,187
f,124,46,220
f,124,46,64
f,124,46,266
f,124,46,250
f,124,46,297
f,124,46,282
f,124,46,125
f,124,46,110
f,124,46,361
f,124,46,187
f,124,0,220
f,124,0,64
f,124,0,266
f,124,0,250
f,124,0,297
f,124,0,282
f,124,0,125
f,124,0,110
f,124,0,361
f,124,0,187
f,124,157,220
f,124,157,64
f,124,157,266
f,124,157,250
f,124,157,297
f,124,157,282
f,124,157,125
f,124,157,110
f,124,157,361
f,124,157,187
f,124,407,220
f,124,407,64
f,124,407,266
f,124,407,250
f,124,407,297
f,124,407,282
f,124,407,125
f,124,407,110
f,124,407,361
f,124,407,187
f,124,62,220
f,124,62,64
f,124,62,266
f,124,62,250
f,124,62,297
f,124,62,282
f,124,62,125
f,124,62,110
f,124,62,361
f,124,62,187
f,124,249,220
f,124,249,64
f,124,249,266
f,124,249,250
f,124,249,297
f,124,249,282
f,124,249,125
f,124,249,110
f,124,249,361
f,124,249,187
f,124,389,220
f,124,389,64
f,124,389,266
f,124,389,250
f,124,389,297
f,124,389,282
f,124,389,125
f,124,389,110
f,124,389,361
f,124,389,187
f,124,78,220
f,124,78,64
f,124,78,266
f,124,78,250
f,124,78,297
f,124,78,282
f,124,78,125
f,124,78,110
f,124,78,361
f,124,78,187
f,46,313,220
f,46,313,64
f,46,313,266
f,46,313,250
f,46,313,297
f,46,313,282
f,46,313,125
f,46,313,110
f,46,313,361
f,46,313,187
f,46,186,220
f,46,186,64
f,46,186,266
f,46,186,250
f,46,186,297
f,46,186,282
f,46,186,125
f,46,186,110
f,46,186,361
f,46,186,187
f,46,46,220
f,46,46,64
f,46,46,266
f,46,46,250
f,46,46,297
f,46,46,282
f,46,46,125
f,46,46,110
f,46,46,361
f,46,46,187
f,46,0,220
f,46,0,64
f,46,0,266
f,46,0,250
f,46,0,297
f,46,0,282
f,46,0,125
f,46,0,110
f,46,0,361
f,46,0,187
f,46,157,220
f,46,157,64
f,46,157,266
f,46,157,250
f,46,157,297
f,46,157,282
f,46,157,125
f,46,157,110
f,46,157,361
f,46,157,187
f,46,407,220
f,46,407,64
f,46,407,266
f,46,407,250
f,46,407,297
f,46,407,282
f,46,407,125
f,46,407,110
f,46,407,361
f,46,407,187
f,46,62,220
f,46,62,64
f,46,62,266
f,46,62,250
f,46,62,297
f,46,62,282
f,46,62,125
f,46,62,110
f,46,62,361
f,46,62,187
f,46,249,220
f,46,249,64
f,46,249,266
f,46,249,250
f,46,249,297
f,46,249,282
f,46,249,125
f,46,249,110
f,46,249,361
f,46,249,187
f,46,389,220
f,46,389,64
f,46,389,266
f,46,389,250
f,46,389,297
f,46,389,282
f,46,389,125
f,46,389,110
f,46,389,361
f,46,389,187
f,46,78,220
f,46,78,64
f,46,78,266
f,46,78,250
f,46,78,297
f,46,78,282
f,46,78,125
f,46,78,110
f,46,78,361
f,46,78,187
f,141,313,220
f,141,313,64
f,141,313,266
f,141,313,250
f,141,313,297
f,141,313,282
f,141,313,125
f,141,313,110
f,141,313,361
f,141,313,187
f,141,186,220
f,141,186,64
f,141,186,266
f,141,186,250
f,141,186,297
f,141,186,282
f,141,186,125
f,141,186,110
f,141,186,361
f,141,186,187
f,141,46,220
f,141,46,64
f,141,46,266
f,141,46,250
f,141,46,297
f,141,46,282
f,141,46,125
f,141,46,110
f,141,46,361
f,141,46,187
f,141,0,220
f,141,0,64
f,141,0,266
f,141,0,250
f,141,0,297
f,141,0,282
f,141,0,125
f,141,0,110
f,141,0,361
f,141,0,187
f,141,157,220
f,141,157,64
f,141,157,266
f,141,157,250
f,141,157,297
f,141,157,282
f,141,157,125
f,141,157,110
f,141,157,361
f,141,157,187
f,141,407,220
f,141,407,64
f,141,407,266
f,141,407,250
f,141,407,297
f,141,407,282
f,141,407,125
f,141,407,110
f,141,407,361
f,141,407,187
f,141,62,220
f,141,62,64
f,141,62,266
f,141,62,250
f,141,62,297
f,141,62,282
f,141,62,125
f,141,62,110
f,141,62,361
f,141,62,187
f,141,249,220
f,141,249,64
f,141,249,266
f,141,249,250
f,141,249,297
f,141,249,282
f,141,249,125
f,141,249,110
f,141,249,361
f,141,249,187
f,141,389,220
f,141,389,64
f,141,389,266
f,141,389,250
f,141,389,297
f,141,389,282
f,141,389,125
f,141,389,110
f,141,389,361
f,141,389,187
f,141,78,220
f,141,78,64
f,141,78,266
f,141,78,250
f,141,78,297
f,141,78,282
f,141,78,125
f,141,78,110
f,141,78,361
f,141,78,187
j,110,0,31
j,110,0,109
j,110,0,186
j,110,0,16
j,110,0,93
j,110,0,15
j,110,0,0
j,110,157,31
j,110,157,109
j,110,157,186
j,110,157,16
j,110,157,93
j,110,157,15
j,110,157,0
j,110,547,31
j,110,547,109
j,110,547,186
j,110,547,16
j,110,547,93
j,110,547,15
j,110,547,0
j,110,203,31
j,110,203,109
j,110,203,186
j,110,203,16
j,110,203,93
j,110,203,15
j,110,203,0
j,110,141,31
j,110,141,109
j,110,141,186
j,110,141,16
j,110,141,93
j,110,141,15
j,110,141,0
j,110,63,31
j,110,63,109
j,110,63,186
j,110,63,16
j,110,63,93
j,110,63,15
j,110,63,0
j,110,16,31
j,110,16,109
j,110,16,186
j,110,16,16
j,110,16,93
j,110,16,15
j,110,16,0
j,33,0,31
j,33,0,109
j,33,0,186
j,33,0,16
j,33,0,93
j,33,0,15
j,33,0,0
j,33,157,31
j,33,157,109
j,33,157,186
j,33,157,16
j,33,157,93
j,33,157,15
j,33,157,0
j,33,547,31
j,33,547,109
j,33,547,186
j,33,547,16
j,33,547,93
j,33,547,15
j,33,547,0
j,33,203,31
j,33,203,109
j,33,203,186
j,33,203,16
j,33,203,93
j,33,203,15
j,33,203,0
j,33,141,31
j,33,141,109
j,33,141,186
j,33,141,16
j,33,141,93
j,33,141,15
j,33,141,0
j,33,63,31
j,33,63,109
j,33,63,186
j,33,63,16
j,33,63,93
j,33,63,15
j,33,63,0
j,33,16,31
j,33,16,109
j,33,16,186
j,33,16,16
j,33,16,93
j,33,16,15
j,33,16,0
j,31,0,31
j,31,0,109
j,31,0,186
j,31,0,16
j,31,0,93
j,31,0,15
j,31,0,0
j,31,157,31
j,31,157,109
j,31,157,186
j,31,157,16
j,31,157,93
j,31,157,15
j,31,157,0
j,31,547,31
j,31,547,109
j,31,547,186
j,31,547,16
j,31,547,93
j,31,547,15
j,31,547,0
j,31,203,31
j,31,203,109
j,31,203,186
j,31,203,16
j,31,203,93
j,31,203,15
j,31,203,0
j,31,141,31
j,31,141,109
j,31,141,186
j,31,141,16
j,31,141,93
j,31,141,15
j,31,141,0
j,31,63,31
j,31,63,109
j,31,63,186
j,31,63,16
j,31,63,93
j,31,63,15
j,31,63,0
j,31,16,31
j,31,16,109
j,31,16,186
j,31,16,16
j,31,16,93
j,31,16,15
j,31,16,0
j,78,0,31
j,78,0,109
j,78,0,186
j,78,0,16
j,78,0,93
j,78,0,15
j,78,0,0
j,78,157,31
j,78,157,109
j,78,157,186
j,78,157,16
j,78,157,93
j,78,157,15
j,78,157,0
j,78,547,31
j,78,547,109
j,78,547,186
j,78,547,16
j,78,547,93
j,78,547,15
j,78,547,0
j,78,203,31
j,78,203,109
j,78,203,186
j,78,203,16
j,78,203,93
j,78,203,15
j,78,203,0
j,78,141,31
j,78,141,109
j,78,141,186
j,78,141,16
j,78,141,93
j,78,141,15
j,78,141,0
j,78,63,31
j,78,63,109
j,78,63,186
j,78,63,16
j,78,63,93
j,78,63,15
j,78,63,0
j,78,16,31
j,78,16,109
j,78,16,186
j,78,16,16
j,78,16,93
j,78,16,15
j,78,16,0
j,46,0,31
j,46,0,109
j,46,0,186
j,46,0,16
j,46,0,93
j,46,0,15
j,46,0,0
j,46,157,31
j,46,157,109
j,46,157,186
j,46,157,16
j,46,157,93
j,46,157,15
j,46,157,0
j,46,547,31
j,46,547,109
j,46,547,186
j,46,547,16
j,46,547,93
j,46,547,15
j,46,547,0
j,46,203,31
j,46,203,109
j,46,203,186
j,46,203,16
j,46,203,93
j,46,203,15
j,46,203,0
j,46,141,31
j,46,141,109
j,46,141,186
j,46,141,16
j,46,141,93
j,46,141,15
j,46,141,0
j,46,63,31
j,46,63,109
j,46,63,186
j,46,63,16
j,46,63,93
j,46,63,15
j,46,63,0
j,46,16,31
j,46,16,109
j,46,16,186
j,46,16,16
j,46,16,93
j,46,16,15
j,46,16,0
j,63,0,31
j,63,0,109
j,63,0,186
j,63,0,16
j,63,0,93
j,63,0,15
j,63,0,0
j,63,157,31
j,63,157,109
j,63,157,186
j,63,157,16
j,63,157,93
j,63,157,15
j,63,157,0
j,63,547,31
j,63,547,109
j,63,547,186
j,63,547,16
j,63,547,93
j,63,547,15
j,63,547,0
j,63,203,31
j,63,203,109
j,63,203,186
j,63,203,16
j,63,203,93
j,63,203,15
j,63,203,0
j,63,141,31
j,63,141,109
j,63,141,186
j,63,141,16
j,63,141,93
j,63,141,15
j,63,141,0
j,63,63,31
j,63,63,109
j,63,63,186
j,63,63,16
j,63,63,93
j,63,63,15
j,63,63,0
j,63,16,31
j,63,16,109
j,63,16,186
j,63,16,16
j,63,16,93
j,63,16,15
j,63,16,0
j,46,0,31
j,46,0,109
j,46,0,186
j,46,0,16
j,46,0,93
j,46,0,15
j,46,0,0
j,46,157,31
j,46,157,109
j,46,157,186
j,46,157,16
j,46,157,93
j,46,157,15
j,46,157,0
j,46,547,31
j,46,547,109
j,46,547,186
j,46,547,16
j,46,547,93
j,46,547,15
j,46,547,0
j,46,203,31
j,46,203,109
j,46,203,186
j,46,203,16
j,46,203,93
j,46,203,15
j,46,203,0
j,46,141,31
j,46,141,109
j,46,141,186
j,46,141,16
j,46,141,93
j,46,141,15
j,46,141,0
j,46,63,31
j,46,63,109
j,46,63,186
j,46,63,16
j,46,63,93
j,46,63,15
j,46,63,0
j,46,16,31
j,46,16,109
j,46,16,186
j,46,16,16
j,46,16,93
j,46,16,15
j,46,16,0
k,189,79,77
k,189,79,33
k,189,79,202
k,189,79,189
k,189,79,141
k,189,79,220
k,189,79,140
k,189,79,188
k,189,124,77
k,189,124,33
k,189,124,202
k,189,124,189
k,189,124,141
k,189,124,220
k,189,124,140
k,189,124,188
k,189,16,77
k,189,16,33
k,189,16,202
k,189,16,189
k,189,16,141
k,189,16,220
k,189,16,140
k,189,16,188
k,189,141,77
k,189,141,33
k,189,141,202
k,189,141,189
k,189,141,141
k,189,141,220
k,189,141,140
k,189,141,188
k,189,344,77
k,189,344,33
k,189,344,202
k,189,344,189
k,189,344,141
k,189,344,220
k,189,344,140
k,189,344,188
k,189,204,77
k,189,204,33
k,189,204,202
k,189,204,189
k,189,204,141
k,189,204,220
k,189,204,140
k,189,204,188
k,189,94,77
k,189,94,33
k,189,94,202
k,189,94,189
k,189,94,141
k,189,94,220
k,189,94,140
k,189,94,188
k,189,204,77
k,189,204,33
k,189,204,202
k,189,204,189
k,189,204,141
k,189,204,220
k,189,204,140
k,189,204,188
k,139,79,77
k,139,79,33
k,139,79,202
k,139,79,189
k,139,79,141
k,139,79,220
k,139,79,140
k,139,79,188
k,139,124,77
k,139,124,33
k,139,124,202
k,139,124,189
k,139,124,141
k,139,124,220
k,139,124,140
k,139,124,188
k,139,16,77
k,139,16,33
k,139,16,202
k,139,16,189
k,139,16,141
k,139,16,220
k,139,16,140
k,139,16,188
k,139,141,77
k,139,141,33
k,139,141,202
k,139,141,189
k,139,141,141
k,139,141,220
k,139,141,140
k,139,141,188
k,139,344,77
k,139,344,33
k,139,344,202
k,139,344,189
k,139,344,141
k,139,344,220
k,139,344,140
k,139,344,188
k,139,204,77
k,139,204,33
k,139,204,202
k,139,204,189
k,139,204,141
k,139,204,220
k,139,204,140
k,139,204,188
k,139,94,77
k,139,94,33
k,139,94,202
k,139,94,189
k,139,94,141
k,139,94,220
k,139,94,140
k,139,94,188
k,139,204,77
k,139,204,33
k,139,204,202
k,139,204,189
k,139,204,141
k,139,204,220
k,139,204,140
k,139,204,188
k,171,79,77
k,171,79,33
k,171,79,202
k,171,79,189
k,171,79,141
k,171,79,220
k,171,79,140
k,171,79,188
k,171,124,77
k,171,124,33
k,171,124,202
k,171,124,189
k,171,124,141
k,171,124,220
k,171,124,140
k,171,124,188
k,171,16,77
k,171,16,33
k,171,16,202
k,171,16,189
k,171,16,141
k,171,16,220
k,171,16,140
k,171,16,188
k,171,141,77
k,171,141,33
k,171,141,202
k,171,141,189
k,171,141,141
k,171,141,220
k,171,141,140
k,171,141,188
k,171,344,77
k,171,344,33
k,171,344,202
k,171,344,189
k,171,344,141
k,171,344,220
k,171,344,140
k,171,344,188
k,171,204,77
k,171,204,33
k,171,204,202
k,171,204,189
k,171,204,141
k,171,204,220
