key,hold_time,flight_time,delay_time
d,298,187,250
d,298,187,140
d,298,187,360
d,298,187,172
d,298,187,125
d,298,359,219
d,298,359,344
d,298,359,250
d,298,359,140
d,298,359,360
d,298,359,172
d,298,359,125
d,298,124,219
d,298,124,344
d,298,124,250
d,298,124,140
d,298,124,360
d,298,124,172
d,298,124,125
d,298,220,219
d,298,220,344
d,298,220,250
d,298,220,140
d,298,220,360
d,298,220,172
d,298,220,125
e,111,17,297
e,111,17,141
e,111,17,0
e,111,125,297
e,111,125,141
e,111,125,0
e,111,94,297
e,111,94,141
e,111,94,0
e,77,17,297
e,77,17,141
e,77,17,0
e,77,125,297
e,77,125,141
e,77,125,0
e,77,94,297
e,77,94,141
e,77,94,0
e,125,17,297
e,125,17,141
e,125,17,0
e,125,125,297
e,125,125,141
e,125,125,0
e,125,94,297
e,125,94,141
e,125,94,0
f,109,453,172
f,109,453,484
f,109,453,250
f,109,453,267
f,109,110,172
f,109,110,484
f,109,110,250
f,109,110,267
f,109,329,172
f,109,329,484
f,109,329,250
f,109,329,267
f,109,469,172
f,109,469,484
f,109,469,250
f,109,469,267
f,125,453,172
f,125,453,484
f,125,453,250
f,125,453,267
f,125,110,172
f,125,110,484
f,125,110,250
f,125,110,267
f,125,329,172
f,125,329,484
f,125,329,250
f,125,329,267
f,125,469,172
f,125,469,484
f,125,469,250
f,125,469,267
f,95,453,172
f,95,453,484
f,95,453,250
f,95,453,267
f,95,110,172
f,95,110,484
f,95,110,250
f,95,110,267
f,95,329,172
f,95,329,484
f,95,329,250
f,95,329,267
f,95,469,172
f,95,469,484
f,95,469,250
f,95,469,267
f,31,453,172
f,31,453,484
f,31,453,250
f,31,453,267
f,31,110,172
f,31,110,484
f,31,110,250
f,31,110,267
f,31,329,172
f,31,329,484
f,31,329,250
f,31,329,267
f,31,469,172
f,31,469,484
f,31,469,250
f,31,469,267
i,282,375,359
i,282,375,173
i,282,375,517
i,282,125,359
i,282,125,173
i,282,125,517
i,282,16,359
i,282,16,173
i,282,16,517
i,202,375,359
i,202,375,173
i,202,375,517
i,202,125,359
i,202,125,173
i,202,125,517
i,202,16,359
i,202,16,173
i,202,16,517
i,188,375,359
i,188,375,173
i,188,375,517
i,188,125,359
i,188,125,173
i,188,125,517
i,188,16,359
i,188,16,173
i,188,16,517
j,110,63,297
j,110,63,109
j,110,63,47
j,110,63,78
j,110,63,281
j,110,63,78
j,110,17,297
j,110,17,109
j,110,17,47
j,110,17,78
j,110,17,281
j,110,17,78
j,110,62,297
j,110,62,109
j,110,62,47
j,110,62,78
j,110,62,281
j,110,62,78
j,110,406,297
j,110,406,109
j,110,406,47
j,110,406,78
j,110,406,281
j,110,406,78
j,110,313,297
j,110,313,109
j,110,313,47
j,110,313,78
j,110,313,281
j,110,313,78
j,110,77,297
j,110,77,109
j,110,77,47
j,110,77,78
j,110,77,281
j,110,77,78
j,142,63,297
j,142,63,109
j,142,63,47
j,142,63,78
j,142,63,281
